"","ID","MDS1","MDS2","size_class","Invasion_Status","Habitat","Season","Length","Wet_Weight"
"2568","...1560",0.254111670094129,0.0591315816871253,"L_goo2","Pre-Invasion","Marsh","Wet",25,0.2
"2569","...1559",0.651792321548785,0.102246574595361,"L_goo2","Pre-Invasion","Marsh","Wet",19,0.09
"2570","...1558",0.222279545469742,0.0741028193050127,"L_goo2","Pre-Invasion","Marsh","Wet",28,0.34
"2571","...1557",0.421137821880784,0.165248485219316,"L_goo2","Pre-Invasion","Marsh","Wet",18,0.09
"2572","...1556",0.430753719574589,0.0172545006983745,"L_goo2","Pre-Invasion","Marsh","Wet",20,0.11
"2573","...1555",0.220227818430845,0.221545183106884,"L_goo2","Pre-Invasion","Marsh","Wet",21,0.15
"2574","...1554",0.325051373908912,0.104391700026363,"L_goo2","Pre-Invasion","Marsh","Wet",25,0.22
"2575","...1553",0.278887702495419,0.034086586594596,"L_goo2","Pre-Invasion","Marsh","Wet",21,0.13
"2576","...1552",0.405315138855388,0.146989633053441,"L_goo2","Pre-Invasion","Marsh","Wet",29.5,0.47
"2577","...1551",0.361394387836916,0.116102581004185,"L_goo2","Pre-Invasion","Marsh","Wet",29,0.34
"2578","...1550",0.218609502438841,0.0327202698985522,"L_goo2","Pre-Invasion","Marsh","Wet",28,0.34
"2579","...1549",0.30487019483514,0.0724244099779753,"L_goo2","Pre-Invasion","Marsh","Wet",21.5,0.16
"2580","...1548",0.223212952537788,0.0375123853330881,"L_goo2","Pre-Invasion","Marsh","Wet",25,0.26
"2581","...1547",0.31066458745901,0.0617956320141134,"L_goo2","Pre-Invasion","Marsh","Wet",22.5,0.18
"2582","...1546",0.322652655103189,0.0293307583153318,"L_goo2","Pre-Invasion","Marsh","Wet",27,0.31
"2583","...1545",0.422274970479525,0.135890020106515,"L_goo2","Pre-Invasion","Marsh","Wet",20.5,0.14
"2584","...1544",0.360612769595163,0.193903504647968,"L_goo2","Pre-Invasion","Pond","Wet",24,0.2
"2585","...1543",0.422661904864845,0.00726246496873926,"L_goo2","Pre-Invasion","Pond","Wet",20.5,0.13
"2586","...1542",0.543390622660266,0.0462258246609984,"L_goo2","Pre-Invasion","Pond","Wet",23,0.18
"2587","...1541",0.349140501592576,-0.0219169428510363,"L_goo2","Pre-Invasion","Pond","Wet",22,0.14
"2588","...1540",0.349677179802736,-0.00498237564121702,"L_goo2","Pre-Invasion","Pond","Wet",22.5,0.19
"2589","...1539",0.352742900464842,0.00126009070035829,"L_goo2","Pre-Invasion","Pond","Wet",21.5,0.19
"2590","...1538",0.543752598301053,0.0689413883527642,"L_goo2","Pre-Invasion","Pond","Wet",25,0.22
"2591","...1537",0.298476585966236,-0.027922877324404,"L_goo2","Pre-Invasion","Pond","Wet",18.5,0.09
"2592","...1536",0.303380096179913,-0.0222927722499455,"L_goo2","Pre-Invasion","Pond","Wet",26.5,0.23
"2593","...1535",0.653027812455975,-0.0732421815719505,"L_goo2","Pre-Invasion","Pond","Wet",18.5,0.09
"2594","...1534",0.508492342991418,0.0588347042296214,"L_goo2","Pre-Invasion","Pond","Wet",29,0.39
"2595","...1533",0.452623434400194,0.0489994199989182,"L_goo2","Pre-Invasion","Pond","Wet",30,0.48
"2596","...1532",0.397679222910946,0.00319152488639536,"L_goo2","Pre-Invasion","Pond","Wet",29,0.04
"2597","...1531",0.432930146312227,-0.048633184467322,"L_goo2","Pre-Invasion","Pond","Wet",18.5,0.09
"2598","...1530",0.317418159082159,-0.0317829325538736,"L_goo2","Pre-Invasion","Pond","Wet",20,0.13
"2599","...1529",0.58018429739444,0.0610891438540648,"L_goo2","Pre-Invasion","Pond","Wet",22,0.18
"2600","...1528",0.683109822628449,0.149441163524173,"L_goo2","Pre-Invasion","Pond","Wet",28,0.35
"2601","...1527",0.287588616129828,0.0274090608639902,"L_goo1","Pre-Invasion","Marsh","Dry",17.5,0.1
"2602","...1526",0.316142464119894,0.0610432542937824,"L_goo1","Pre-Invasion","Marsh","Dry",17.5,0.08
"2603","...1525",0.459755840832209,0.00643801075049953,"L_goo1","Pre-Invasion","Marsh","Dry",13.5,0.04
"2604","...1524",0.388581781199475,-0.00289277737657217,"L_goo1","Pre-Invasion","Marsh","Dry",15,0.06
"2605","...1523",0.373876561199013,-0.0342064120845446,"L_goo1","Pre-Invasion","Marsh","Dry",14,0.05
"2606","...1522",0.48590527880869,0.0713494016189009,"L_goo1","Pre-Invasion","Marsh","Dry",13,0.05
"2607","...1521",0.459635092896503,0.0109760229838096,"L_goo1","Pre-Invasion","Marsh","Dry",14.5,0.05
"2608","...1520",0.510469139059996,0.00873150650575218,"L_goo1","Pre-Invasion","Marsh","Dry",16.5,0.07
"2609","...1519",0.555951364137679,-0.0145494947139879,"L_goo1","Pre-Invasion","Marsh","Dry",15,0.06
"2610","...1518",0.47134992800013,0.0734903419712901,"L_goo1","Pre-Invasion","Marsh","Dry",16.5,0.07
"2611","...1517",0.441185648556725,0.183558904172658,"L_goo1","Pre-Invasion","Marsh","Dry",17.5,0.08
"2612","...1516",0.38527769038136,-0.0809963484295779,"L_goo1","Pre-Invasion","Marsh","Dry",16.5,0.07
"2613","...1515",0.4265889997752,0.00379497372073692,"L_goo1","Pre-Invasion","Marsh","Dry",14,0.05
"2614","...1514",0.602028556415989,-0.0278642419734547,"L_goo1","Pre-Invasion","Marsh","Dry",13,0.04
"2615","...1513",0.298652853963161,0.0387708752781655,"L_goo1","Pre-Invasion","Marsh","Dry",15,0.06
"2616","...1512",0.53168785892188,0.138796469799078,"L_goo1","Pre-Invasion","Marsh","Dry",15.5,0.08
"2617","...1511",0.551634073907125,0.14450863697557,"L_goo1","Pre-Invasion","Marsh","Dry",16,0.08
"2618","...1510",0.435858813620223,0.060795077398059,"L_goo1","Pre-Invasion","Marsh","Dry",16.5,0.07
"2619","...1509",0.408561912815797,0.148463796663939,"L_goo1","Pre-Invasion","Marsh","Dry",16,0.06
"2620","...1508",0.447619959404005,0.0500735355672197,"L_goo1","Pre-Invasion","Marsh","Dry",16,0.06
"2621","...1507",0.547160562428612,-0.15876586139562,"L_goo1","Pre-Invasion","Marsh","Dry",13.5,0.04
"2622","...1506",0.37948090617078,0.0883853315171411,"L_goo1","Pre-Invasion","Marsh","Dry",16,0.06
"2623","...1505",0.239018218110027,-0.0123298328452801,"L_goo1","Pre-Invasion","Marsh","Dry",14,0.04
"2624","...1504",0.327223471930448,-0.0189461400838214,"L_goo1","Pre-Invasion","Marsh","Dry",16,0.06
"2625","...1503",0.644210027847677,0.111541853977926,"L_goo1","Pre-Invasion","Marsh","Dry",14,0.04
"2626","...1502",0.716983656397654,0.0359522496152239,"L_goo1","Pre-Invasion","Marsh","Dry",14.5,0.05
"2627","...1501",0.887036551230913,0.19759342692869,"L_goo1","Pre-Invasion","Marsh","Dry",17.5,0.08
"2628","...1500",0.279880435809707,0.0321608328388508,"L_goo1","Pre-Invasion","Marsh","Dry",14,0.04
"2629","...1499",0.528873839389165,-0.00935276857114513,"L_goo1","Pre-Invasion","Marsh","Dry",15.5,0.07
"2630","...1498",0.588247270528585,0.134869986547376,"L_goo1","Pre-Invasion","Marsh","Dry",16,0.07
"2631","...1497",0.469031820561331,0.00805089123969611,"L_goo1","Pre-Invasion","Marsh","Dry",15,0.06
"2632","...1496",0.338706549946626,0.0468746701572279,"L_goo1","Pre-Invasion","Marsh","Dry",16.5,0.08
"2633","...1495",0.389585471978814,0.133482157870179,"L_goo1","Pre-Invasion","Marsh","Dry",16.5,0.08
"2634","...1494",0.332187051837484,0.0728570369010844,"L_goo1","Pre-Invasion","Marsh","Dry",14,0.05
"2635","...1493",0.550041549216227,0.0573166016662211,"L_goo1","Pre-Invasion","Marsh","Dry",17.5,0.09
"2636","...1492",0.430548275665166,0.0769069059599079,"L_goo1","Pre-Invasion","Marsh","Dry",16,0.08
"2637","...1491",0.514554894233062,0.0382562768670769,"L_goo1","Pre-Invasion","Marsh","Dry",17,0.09
"2638","...1490",0.742560374779833,0.116652293245058,"L_goo1","Pre-Invasion","Marsh","Dry",15.5,0.06
"2639","...1489",1.01055633152897,0.137476205635763,"L_goo1","Pre-Invasion","Marsh","Dry",16,0.08
"2640","...1488",0.58195403305311,0.0613902847482903,"L_goo1","Pre-Invasion","Marsh","Dry",15,0.06
"2641","...1487",0.429814916062843,0.0947931499693613,"L_goo1","Pre-Invasion","Marsh","Dry",16,0.08
"2642","...1486",0.429142641612083,0.150855711927122,"L_goo1","Pre-Invasion","Marsh","Wet",17.5,0.08
"2643","...1485",0.533182721597595,-0.0219036265542151,"L_goo1","Pre-Invasion","Marsh","Wet",13.5,0.04
"2644","...1484",0.388899412925518,-0.00798004465070147,"L_goo1","Pre-Invasion","Marsh","Wet",11.5,0.03
"2645","...1483",0.645128063127195,0.15078480633587,"L_goo1","Pre-Invasion","Marsh","Wet",14,0.04
"2646","...1482",0.455550312777229,-0.213385830625631,"L_goo1","Pre-Invasion","Marsh","Wet",11.5,0.02
"2647","...1481",0.299071140558934,-0.00332555037083205,"L_goo1","Pre-Invasion","Marsh","Wet",10.5,0.02
"2648","...1480",0.309360686834168,-0.077856478777287,"L_goo1","Pre-Invasion","Marsh","Wet",11.5,0.02
"2649","...1479",0.575294483361428,0.0906454377529757,"L_goo1","Pre-Invasion","Marsh","Wet",16,0.07
"2650","...1478",0.44748055664768,-0.00151217873031884,"L_goo1","Pre-Invasion","Marsh","Wet",15,0.05
"2651","...1477",0.431092325095455,-0.0528090043017914,"L_goo1","Pre-Invasion","Marsh","Wet",12,0.03
"2652","...1476",0.38846124658561,0.0312480601046515,"L_goo1","Pre-Invasion","Marsh","Wet",13.5,0.04
"2653","...1475",0.446815518566314,0.110946409925456,"L_goo1","Pre-Invasion","Marsh","Wet",13,0.04
"2654","...1474",0.384774747224283,-0.0860264200355885,"L_goo1","Pre-Invasion","Marsh","Wet",14.5,0.04
"2655","...1473",0.432310529940397,0.078386985936849,"L_goo1","Pre-Invasion","Marsh","Wet",14.5,0.05
"2656","...1472",0.442276016627377,0.151533398148513,"L_goo1","Pre-Invasion","Marsh","Wet",17,0.07
"2657","...1471",0.563716431661308,-0.148811855973411,"L_goo1","Pre-Invasion","Marsh","Wet",14.5,0.05
"2658","...1470",0.529503237463487,-0.219530462582365,"L_goo1","Pre-Invasion","Marsh","Wet",15.5,0.06
"2659","...1469",0.448310146509519,0.126404876002086,"L_goo1","Pre-Invasion","Marsh","Wet",17,0.08
"2660","...1468",0.565911547722598,-0.229262717758795,"L_goo1","Pre-Invasion","Marsh","Wet",14,0.05
"2661","...1467",0.55148166957417,0.100065451948166,"L_goo1","Pre-Invasion","Marsh","Wet",15.5,0.06
"2662","...1466",0.541755526114865,-0.110241556653363,"L_goo1","Pre-Invasion","Marsh","Wet",13.5,0.04
"2663","...1465",0.349368173047896,0.0324986035728998,"L_goo1","Pre-Invasion","Marsh","Wet",12.5,0.03
"2664","...1464",0.363903290351863,0.044649218479033,"L_goo1","Pre-Invasion","Marsh","Wet",15,0.05
"2665","...1463",0.509192797031004,0.198786930547705,"L_goo1","Pre-Invasion","Marsh","Wet",16.5,0.06
"2666","...1462",0.339683102452686,0.0679030801860011,"L_goo1","Pre-Invasion","Marsh","Wet",17,0.07
"2667","...1461",0.678624004401371,-0.0346907146202609,"L_goo1","Pre-Invasion","Marsh","Wet",13,0.03
"2668","...1460",0.477303304100042,-0.00142813184688935,"L_goo1","Pre-Invasion","Marsh","Wet",16,0.05
"2669","...1459",0.293365267815064,-0.0419076454034836,"L_goo1","Pre-Invasion","Marsh","Wet",15,0.03
"2670","...1458",0.400176963013815,0.0907806722128369,"L_goo1","Pre-Invasion","Marsh","Wet",14.5,0.05
"2671","...1457",0.405918022377052,0.0851366007082246,"L_goo1","Pre-Invasion","Marsh","Wet",14.5,0.04
"2672","...1456",0.401271033550224,0.126458589928961,"L_goo1","Pre-Invasion","Marsh","Wet",15.5,0.05
"2673","...1455",0.666854112631257,-0.0658018988958585,"L_goo1","Pre-Invasion","Marsh","Wet",15.5,0.05
"2674","...1454",0.526288940660834,0.0374133867285459,"L_goo1","Pre-Invasion","Marsh","Wet",15,0.05
"2675","...1453",0.471256572189763,0.0980774376019085,"L_goo1","Pre-Invasion","Marsh","Wet",14.5,0.03
"2676","...1452",0.301770671753923,-0.0217042581133476,"L_goo1","Pre-Invasion","Marsh","Wet",12,0.02
"2677","...1451",0.382343735253454,0.0442773266494846,"L_goo1","Pre-Invasion","Marsh","Wet",16,0.06
"2678","...1450",0.39591732966179,-0.0761054344564009,"L_goo1","Pre-Invasion","Marsh","Wet",15,0.05
"2679","...1449",0.406658950508865,-0.027495817467997,"L_goo1","Pre-Invasion","Marsh","Wet",14,0.04
"2680","...1448",0.452808507722445,0.103138137059201,"L_goo1","Pre-Invasion","Marsh","Wet",14,0.04
"2681","...1447",0.271097333836883,-0.0199061170081786,"L_goo1","Pre-Invasion","Marsh","Wet",16.5,0.06
"2682","...1446",0.515252209054046,0.154724053310005,"L_goo1","Pre-Invasion","Marsh","Wet",12,0.02
"2683","...1445",0.300854998255216,-0.0314342312970779,"L_goo1","Pre-Invasion","Marsh","Wet",12,0.02
"2684","...1444",0.62109509806196,0.0848551592621731,"L_goo1","Pre-Invasion","Marsh","Wet",14,0.04
"2685","...1443",0.472039181790904,-0.0310084814454715,"L_goo1","Pre-Invasion","Marsh","Wet",16,0.05
"2686","...1442",0.472528765101563,0.0272313986290152,"L_goo1","Pre-Invasion","Marsh","Wet",16,0.05
"2687","...1441",0.338272153631896,0.099561661397448,"L_goo1","Pre-Invasion","Marsh","Wet",17,0.06
"2688","...1440",0.479075699577195,-0.131978546648272,"L_goo1","Pre-Invasion","Marsh","Wet",14,0.03
"2689","...1439",0.528735314718464,0.0836609772757486,"L_goo1","Pre-Invasion","Marsh","Wet",14.5,0.04
"2690","...1438",0.54584774688566,0.011381373500516,"L_goo1","Pre-Invasion","Marsh","Wet",15,0.05
"2691","...1437",0.730740104070482,-0.159063589770622,"L_goo1","Pre-Invasion","Marsh","Wet",15.5,0.05
"2692","...1436",0.757747307219428,0.00363869828768579,"L_goo1","Pre-Invasion","Marsh","Wet",16,0.06
"2693","...1435",0.417609401063372,0.0244254962442622,"L_goo1","Pre-Invasion","Pond","Wet",17.5,0.09
"2694","...1434",0.370420590542707,0.00351279520282574,"L_goo1","Pre-Invasion","Pond","Wet",14,0.02
"2695","...1433",0.348892596290967,0.0267336945581744,"L_goo1","Pre-Invasion","Pond","Wet",12,0.01
"2696","...1432",0.298954510357853,-0.034321938796992,"L_goo1","Pre-Invasion","Pond","Wet",14,0.02
"2697","...1431",0.303352329501942,-0.0221121452384768,"L_goo1","Pre-Invasion","Pond","Wet",16,0.04
"2698","...1430",0.393898287769716,0.0106160486699457,"L_goo1","Pre-Invasion","Pond","Wet",17.5,0.08
"2699","...1429",0.340209235195538,0.114700171169895,"L_goo1","Pre-Invasion","Pond","Wet",17,0.05
"2700","...1428",0.339984771382982,0.00729569249849065,"L_goo1","Pre-Invasion","Pond","Wet",14,0.03
"2701","...1427",0.340327926223846,-0.061730925496059,"L_goo1","Pre-Invasion","Pond","Wet",10,0.01
"2702","...1426",0.265970206187657,-0.0439111279878991,"L_goo1","Pre-Invasion","Pond","Wet",13.5,0.03
"2703","...1425",0.143262644312544,0.0425459850794462,"L_goo1","Pre-Invasion","Pond","Wet",14.5,0.04
"2704","...1424",0.29744741277023,-0.0296581355116249,"L_goo1","Pre-Invasion","Pond","Wet",12.5,0.03
"2705","...1423",0.301386991305877,-0.0255558299393203,"L_goo1","Pre-Invasion","Pond","Wet",10.5,0.01
"2706","...1422",0.29747646386867,-0.0297730612787332,"L_goo1","Pre-Invasion","Pond","Wet",15.5,0.05
"2707","...1421",0.300837210480438,-0.0314555308014405,"L_goo1","Pre-Invasion","Pond","Wet",11.5,0.02
"2708","...1420",0.340327926223846,-0.061730925496059,"L_goo1","Pre-Invasion","Pond","Wet",10,0.02
"2709","...1419",0.255742788477402,-0.0976107606836349,"L_goo1","Pre-Invasion","Pond","Wet",10.5,0.01
"2710","...1418",0.239888977661219,-0.00853065614766246,"L_goo1","Pre-Invasion","Pond","Wet",12,0.03
"2711","...1417",0.253792679714741,-0.088909194494483,"L_goo1","Pre-Invasion","Pond","Wet",13,0.03
"2712","...1416",0.342222983171512,-0.0540123800619245,"L_goo1","Pre-Invasion","Pond","Wet",10.5,0.02
"2713","...1415",0.255742788477402,-0.0976107606836349,"L_goo1","Pre-Invasion","Pond","Wet",10.5,0.01
"2714","...1414",0.255742788477402,-0.0976107606836349,"L_goo1","Pre-Invasion","Pond","Wet",14.5,0.04
"2715","...1413",0.457154153767059,0.0816269116978893,"L_goo1","Pre-Invasion","Pond","Wet",13.5,0.03
"2716","...1412",0.239018218110027,-0.0123298328452801,"L_goo1","Pre-Invasion","Pond","Wet",17,0.08
"2717","...1411",0.276717764984847,-0.109545131909419,"L_goo1","Pre-Invasion","Pond","Wet",16,0.06
"2718","...1410",0.342935681266261,-0.103420176672084,"L_goo1","Pre-Invasion","Pond","Wet",14.5,0.04
"2719","...1409",0.38247685154613,-0.446587531923284,"H_for2","Pre-Invasion","Marsh","Dry",14.2,0.068
"2720","...1408",0.305288762856724,-0.0732207251307984,"H_for2","Pre-Invasion","Marsh","Dry",14.2,0.0483
"2721","...1407",0.324238591346983,-0.17011661454171,"H_for2","Pre-Invasion","Marsh","Dry",16.7,0.0842
"2722","...1406",0.36124347821381,-0.214891963033356,"H_for2","Pre-Invasion","Marsh","Dry",15.2,0.0749
"2723","...1405",0.333164942309961,-0.181331520937304,"H_for2","Pre-Invasion","Marsh","Dry",17.4,0.1055
"2724","...1404",0.36124347821381,-0.214891963033356,"H_for2","Pre-Invasion","Marsh","Dry",17.6,0.132
"2725","...1403",0.505018592370089,0.044022620473361,"H_for2","Pre-Invasion","Marsh","Dry",14.5,0.0694
"2726","...1402",0.480013305560575,-0.182076894784352,"H_for2","Pre-Invasion","Marsh","Dry",15.8,0.0794
"2727","...1401",0.743688120100579,-0.0390177890500074,"H_for2","Pre-Invasion","Marsh","Dry",15.8,0.0833
"2728","...1400",0.36124347821381,-0.214891963033356,"H_for2","Pre-Invasion","Marsh","Dry",13.9,0.0565
"2729","...1399",0.570143185887816,-0.159013107302526,"H_for2","Pre-Invasion","Marsh","Dry",16.2,0.088
"2730","...1398",0.459238038948433,-0.821092824922466,"H_for2","Pre-Invasion","Marsh","Dry",15.8,0.0859
"2731","...1397",0.353767079455005,-0.0536312010428309,"H_for2","Pre-Invasion","Marsh","Dry",14,0.0689
"2732","...1396",0.439491832318987,-0.240801962157386,"H_for2","Pre-Invasion","Marsh","Dry",16.2,0.0956
"2733","...1395",0.363664791278405,-0.0329000404606003,"H_for2","Pre-Invasion","Marsh","Dry",14.4,0.0806
"2734","...1394",0.459238038948433,-0.821092824922466,"H_for2","Pre-Invasion","Marsh","Dry",15.1,0.0765
"2735","...1393",0.36124347821381,-0.214891963033356,"H_for2","Pre-Invasion","Marsh","Dry",13.8,0.049
"2736","...1392",0.390418197190236,-0.0758349558519774,"H_for2","Pre-Invasion","Marsh","Dry",12.2,0.0268
"2737","...1391",0.255742788477402,-0.0976107606836349,"H_for2","Pre-Invasion","Marsh","Dry",14.5,0.0601
"2738","...1390",0.36124347821381,-0.214891963033356,"H_for2","Pre-Invasion","Marsh","Dry",12.9,0.0456
"2739","...1389",0.446275856300371,-0.141280566992144,"H_for2","Pre-Invasion","Marsh","Dry",12.5,0.0284
"2740","...1388",0.384925060163812,-0.0700074540036676,"H_for2","Pre-Invasion","Marsh","Dry",14.1,0.0564
"2741","...1387",0.385438102901247,-0.440623398605002,"H_for2","Pre-Invasion","Marsh","Dry",13.1,0.0565
"2742","...1386",-0.367525449769387,-0.335684050991028,"H_for2","Pre-Invasion","Pond","Dry",17.3,0.0963
"2743","...1385",0.187995994709013,-0.466349212368833,"H_for2","Pre-Invasion","Pond","Dry",17.6,0.1191
"2744","...1384",-0.367525449769387,-0.335684050991028,"H_for2","Pre-Invasion","Pond","Dry",14.9,0.0727
"2745","...1383",0.580572161757468,-0.519092840218648,"H_for2","Pre-Invasion","Pond","Dry",14.9,0.0631
"2746","...1382",0.816782660587325,-0.36598647571314,"H_for2","Pre-Invasion","Pond","Dry",14,0.0569
"2747","...1381",-0.367525449769387,-0.335684050991028,"H_for2","Pre-Invasion","Pond","Dry",13,0.0472
"2748","...1380",0.20493134063865,-0.164870488233665,"H_for2","Pre-Invasion","Pond","Dry",12.7,0.0371
"2749","...1379",-0.367525449769387,-0.335684050991028,"H_for2","Pre-Invasion","Pond","Dry",12.7,0.035
"2750","...1378",0.196993917224145,-0.46378200923375,"H_for2","Pre-Invasion","Pond","Dry",12.1,0.0317
"2751","...1377",0.274102564229962,-0.513625964402945,"H_for2","Pre-Invasion","Marsh","Wet",13.5,0.04
"2752","...1376",0.473366836439014,-0.260193674606566,"H_for2","Pre-Invasion","Marsh","Wet",15.5,0.06
"2753","...1375",0.645802452923015,-0.182478569594216,"H_for2","Pre-Invasion","Marsh","Wet",12.5,0.04
"2754","...1374",0.512459318067109,-0.1545778097136,"H_for2","Pre-Invasion","Marsh","Wet",20,0.1
"2755","...1373",0.281175802228741,0.0298054095224775,"H_for2","Pre-Invasion","Marsh","Wet",15,0.06
"2756","...1372",0.403128980292268,-0.281370422963226,"H_for2","Pre-Invasion","Marsh","Wet",15,0.06
"2757","...1371",0.288738118968826,0.0410384841110717,"H_for2","Pre-Invasion","Marsh","Wet",14,0.05
"2758","...1370",0.31164317716682,0.00291135398193726,"H_for2","Pre-Invasion","Marsh","Wet",18,0.09
"2759","...1369",0.4783235865621,-0.203131224825915,"H_for2","Pre-Invasion","Marsh","Wet",15,0.05
"2760","...1368",0.467227226105278,-0.0234561685352203,"H_for2","Pre-Invasion","Marsh","Wet",14.5,0.05
"2761","...1367",0.429142676020706,-0.102213901715951,"H_for2","Pre-Invasion","Marsh","Wet",15,0.06
"2762","...1366",0.373933390613137,0.0591731248457959,"H_for2","Pre-Invasion","Marsh","Wet",14,0.05
"2763","...1365",0.394211137579261,0.0164457774369686,"H_for2","Pre-Invasion","Marsh","Wet",15,0.06
"2764","...1364",0.428872477578095,-0.0248541926672863,"H_for2","Pre-Invasion","Marsh","Wet",14,0.05
"2765","...1363",0.326603726544253,-0.172160498248859,"H_for2","Pre-Invasion","Marsh","Wet",14.5,0.06
"2766","...1362",0.382541101385244,0.0200493179483368,"H_for2","Pre-Invasion","Marsh","Wet",16,0.06
"2767","...1361",0.252872142173595,0.0504550145426981,"H_for2","Pre-Invasion","Marsh","Wet",16.5,0.09
"2768","...1360",0.322935136686414,0.0400610068383172,"H_for2","Pre-Invasion","Marsh","Wet",17,0.07
